start,duration,value
2019-12-29T13:40:00+01:00,[60],[0]
2019-12-29T13:58:00+01:00,"[60,60]","[12,6]"
2019-12-29T14:06:00+01:00,[60],[10]
2019-12-29T14:08:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60]","[31,9,34,50,21,34,42,32,84,119,70,11]"
2019-12-29T14:25:00+01:00,"[60,60]","[89,52]"
2019-12-29T14:29:00+01:00,"[60,60,60,60,60]","[24,39,56,103,73]"
2019-12-29T10:30:00+01:00,"[60,60]","[7,6]"
2019-12-29T10:36:00+01:00,[60],[7]
2019-12-29T12:51:00+01:00,[60],[6]
2019-12-29T13:27:00+01:00,[60],[14]
2019-12-29T13:36:00+01:00,[60],[6]
2019-12-29T14:28:00+01:00,[60],[8]
2019-12-29T14:34:00+01:00,[60],[10]
2019-12-29T14:35:00+01:00,[60],[0]
2019-12-29T14:40:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,19,88,109,110,83,79,111,21,85,108,109,96,109,108,109,111,99,111,110,110,72,105,104,110,98,112,112,100,112,111,111,101,111,110,109,96,108,107,109,97,104,101,29,49]"
2019-12-29T15:26:00+01:00,"[60,60]","[31,29]"
2019-12-29T15:31:00+01:00,"[60,60,60,60,60,60,60]","[17,47,5,67,13,21,54]"
2019-12-29T15:39:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[49,85,92,100,101,86,42,14,75,106,104,112,93,92,59]"
2019-12-29T15:59:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[41,80,89,88,100,106,103,91,65,107,94,107,102,93]"
2019-12-29T16:15:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[35,51,33,83,99,104,104,93,105,104,106,94,110,108,93,102,84,100,85,103,106,94,108,108,107,46,23,108,95,99,105,92,107,106,107,94,105,103,101,94,104,61,49,29,108,78,11,72,106,93]"
2019-12-29T15:38:00+01:00,[60],[79]
2019-12-29T15:55:00+01:00,"[60,60]","[19,13]"
2019-12-29T16:13:00+01:00,[60],[38]
2019-12-29T17:10:00+01:00,[60],[15]
2019-12-29T17:46:00+01:00,[60],[6]
2019-12-29T18:52:00+01:00,[60],[18]
2019-12-29T18:54:00+01:00,"[60,60,60,60,60,61,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[86,119,105,119,120,118,105,119,118,118,116,103,110,116,117,102,116,113,114,100,114,56,92,115,102,115,117,116,104,79]"
2019-12-29T19:25:00+01:00,"[60,60]","[8,0]"
2019-12-29T19:29:00+01:00,[60],[11]
2019-12-29T19:36:00+01:00,[60],[0]
2019-12-29T20:00:00+01:00,[60],[8]
2019-12-29T20:18:00+01:00,[60],[9]
2019-12-29T20:22:00+01:00,[60],[7]
2019-12-29T20:27:00+01:00,[60],[8]
2019-12-29T20:34:00+01:00,[60],[8]
2019-12-29T20:37:00+01:00,[60],[6]
2019-12-29T20:45:00+01:00,[60],[8]
2019-12-29T21:03:00+01:00,[60],[8]
2019-12-29T21:11:00+01:00,[60],[8]
2019-12-29T21:15:00+01:00,[60],[11]
2019-12-29T21:21:00+01:00,[60],[9]
2019-12-29T21:26:00+01:00,[60],[0]
2019-12-29T21:42:00+01:00,[60],[10]
2019-12-29T21:46:00+01:00,[60],[7]
2019-12-29T21:52:00+01:00,[60],[8]
2019-12-29T21:55:00+01:00,"[60,60]","[7,1]"
2019-12-29T22:02:00+01:00,[60],[7]
2019-12-29T22:14:00+01:00,[60],[7]
2019-12-29T22:20:00+01:00,"[60,60,60]","[7,14,19]"
2019-12-29T22:24:00+01:00,[60],[27]
2019-12-29T22:28:00+01:00,[60],[17]
2019-12-29T22:32:00+01:00,[60],[8]
2019-12-29T22:53:00+01:00,[60],[7]
2019-12-29T23:08:00+01:00,[60],[11]
2019-12-29T23:15:00+01:00,[60],[6]
2019-12-29T23:18:00+01:00,"[60,60,60,60,60]","[20,10,7,6,7]"
2019-12-29T23:30:00+01:00,"[60,60]","[7,24]"
2019-12-29T23:36:00+01:00,[60],[11]
2019-12-29T23:40:00+01:00,[60],[16]
2019-12-29T23:57:00+01:00,"[60,60]","[12,21]"
2019-12-30T00:04:00+01:00,[60],[18]
2019-12-30T00:06:00+01:00,"[60,60,60]","[11,1,5]"
2019-12-30T00:11:00+01:00,[60],[6]
2019-12-30T00:14:00+01:00,[60],[6]
2019-12-30T00:21:00+01:00,[60],[0]
2019-12-30T00:25:00+01:00,"[60,60,60]","[0,0,24]"
2019-12-30T00:33:00+01:00,[60],[6]
2019-12-30T00:44:00+01:00,[60],[0]
2019-12-30T00:24:00+01:00,[60],[6]
2019-12-30T07:40:00+01:00,[60],[114]
2019-12-30T07:41:00+01:00,"[60,60]","[60,16]"
2019-12-30T07:57:00+01:00,"[60,60,60]","[76,16,10]"
2019-12-30T08:02:00+01:00,"[60,60,60,60,60,60,60]","[41,22,74,117,49,92,17]"
2019-12-30T08:12:00+01:00,"[60,60,60,60]","[28,37,47,10]"
2019-12-30T08:31:00+01:00,[60],[6]
2019-12-30T08:44:00+01:00,[60],[8]
2019-12-30T08:51:00+01:00,[60],[0]
2019-12-30T08:53:00+01:00,"[60,60]","[0,57]"
2019-12-30T08:59:00+01:00,"[60,60,60]","[15,31,28]"
2019-12-30T09:07:00+01:00,[60],[0]
2019-12-30T09:09:00+01:00,"[60,60,60,60,60,60]","[9,109,116,35,20,41]"
2019-12-30T08:00:00+01:00,"[60,60]","[12,20]"
2019-12-30T08:16:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[23,16,10,49,56,25,50,16,40,27,33,46,55,71,75]"
2019-12-30T08:32:00+01:00,[60],[41]
2019-12-30T08:34:00+01:00,[60],[35]
2019-12-30T08:36:00+01:00,"[60,60,60,60,60,60,60,60]","[46,18,71,13,38,24,16,69]"
2019-12-30T08:45:00+01:00,"[60,60]","[39,18]"
2019-12-30T08:49:00+01:00,"[60,60]","[40,23]"
2019-12-30T09:02:00+01:00,[60],[15]
2019-12-30T09:19:00+01:00,"[60,60,60,60]","[20,8,47,103]"
2019-12-30T09:29:00+01:00,"[60,60,60,60,60,60,60]","[64,103,113,54,17,18,18]"
2019-12-30T09:37:00+01:00,[60],[9]
2019-12-30T09:46:00+01:00,[60],[6]
2019-12-30T09:48:00+01:00,[60],[8]
2019-12-30T09:55:00+01:00,[60],[13]
2019-12-30T10:29:00+01:00,[60],[8]
2019-12-30T10:34:00+01:00,"[60,60]","[10,12]"
2019-12-30T10:37:00+01:00,[60],[7]
2019-12-30T11:11:00+01:00,[60],[16]
2019-12-30T11:14:00+01:00,[60],[7]
2019-12-30T11:23:00+01:00,[60],[16]
2019-12-30T11:46:00+01:00,[60],[6]
2019-12-30T09:24:00+01:00,"[60,60]","[7,22]"
2019-12-30T09:28:00+01:00,[60],[9]
2019-12-30T11:59:00+01:00,[60],[13]
2019-12-30T12:01:00+01:00,[60],[6]
2019-12-30T12:13:00+01:00,[60],[21]
2019-12-30T12:19:00+01:00,"[60,60]","[9,17]"
2019-12-30T12:35:00+01:00,[60],[26]
2019-12-30T12:44:00+01:00,"[60,60]","[6,7]"
2019-12-30T12:47:00+01:00,[60],[9]
2019-12-30T12:59:00+01:00,[60],[11]
2019-12-30T13:05:00+01:00,"[60,60]","[6,19]"
2019-12-30T13:12:00+01:00,"[60,60]","[12,37]"
2019-12-30T13:18:00+01:00,[60],[7]
2019-12-30T13:20:00+01:00,"[60,60]","[35,0]"
2019-12-30T13:24:00+01:00,"[60,60,60,60,60,60]","[27,61,114,41,30,19]"
2019-12-30T13:32:00+01:00,"[60,60,60,60,60,60,60,60]","[31,40,23,69,80,24,5,0]"
2019-12-30T13:41:00+01:00,[60],[0]
2019-12-30T13:51:00+01:00,[60],[7]
2019-12-30T14:03:00+01:00,"[60,60]","[7,11]"
2019-12-30T14:10:00+01:00,[60],[9]
2019-12-30T14:14:00+01:00,"[60,60]","[9,25]"
2019-12-30T14:57:00+01:00,[60],[11]
2019-12-30T14:59:00+01:00,"[60,60]","[0,0]"
2019-12-30T15:05:00+01:00,"[60,60]","[46,13]"
2019-12-30T15:16:00+01:00,"[60,60,60]","[9,6,13]"
2019-12-30T15:35:00+01:00,[60],[31]
2019-12-30T15:37:00+01:00,"[60,60,60]","[34,95,114]"
2019-12-30T13:17:00+01:00,[60],[9]
2019-12-30T13:19:00+01:00,[60],[10]
2019-12-30T13:23:00+01:00,[60],[30]
2019-12-30T13:31:00+01:00,[60],[31]
2019-12-30T13:43:00+01:00,[60],[13]
2019-12-30T13:45:00+01:00,[60],[7]
2019-12-30T14:46:00+01:00,[60],[9]
2019-12-30T15:40:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[52,117,119,118,116,81,114,112,99,8]"
2019-12-30T15:52:00+01:00,"[60,60,60,60,60,60,60,60,60]","[12,102,111,101,86,98,75,14,95]"
2019-12-30T15:51:00+01:00,[60],[8]
2019-12-30T16:01:00+01:00,[60],[51]
2019-12-30T16:02:00+01:00,[60],[78]
2019-12-30T16:03:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[111,116,116,101,105,118,107,27,12,0]"
2019-12-30T16:15:00+01:00,[60],[12]
2019-12-30T16:18:00+01:00,[60],[16]
2019-12-30T16:20:00+01:00,[60],[18]
2019-12-30T16:23:00+01:00,"[60,60]","[22,25]"
2019-12-30T16:36:00+01:00,[60],[6]
2019-12-30T16:47:00+01:00,"[60,60,60,60]","[11,30,2,6]"
2019-12-30T16:59:00+01:00,[60],[6]
2019-12-30T17:11:00+01:00,[60],[7]
2019-12-30T17:17:00+01:00,[60],[11]
2019-12-30T17:25:00+01:00,[60],[14]
2019-12-30T17:37:00+01:00,"[60,60,60,60,60]","[20,58,23,12,15]"
2019-12-30T17:43:00+01:00,[60],[33]
2019-12-30T17:46:00+01:00,[60],[15]
2019-12-30T17:50:00+01:00,"[60,60]","[0,0]"
2019-12-30T17:59:00+01:00,[60],[22]
2019-12-30T18:49:00+01:00,"[60,60]","[0,11]"
2019-12-30T18:55:00+01:00,[60],[6]
2019-12-30T19:02:00+01:00,[60],[15]
2019-12-30T19:06:00+01:00,[60],[7]
2019-12-30T19:11:00+01:00,[60],[7]
2019-12-30T19:29:00+01:00,[60],[8]
2019-12-30T19:35:00+01:00,[60],[7]
2019-12-30T20:02:00+01:00,[60],[6]
2019-12-30T20:13:00+01:00,[60],[6]
2019-12-30T20:19:00+01:00,[60],[11]
2019-12-30T20:48:00+01:00,[60],[23]
2019-12-30T20:55:00+01:00,[60],[8]
2019-12-30T21:03:00+01:00,[60],[0]
2019-12-30T21:05:00+01:00,[60],[27]
2019-12-30T21:09:00+01:00,[60],[0]
2019-12-30T21:21:00+01:00,[60],[7]
2019-12-30T21:31:00+01:00,[60],[14]
2019-12-30T21:35:00+01:00,[60],[6]
2019-12-30T22:18:00+01:00,[60],[6]
2019-12-30T22:28:00+01:00,[60],[12]
2019-12-30T22:31:00+01:00,[60],[6]
2019-12-30T22:33:00+01:00,"[60,60]","[12,9]"
2019-12-30T22:43:00+01:00,[60],[10]
2019-12-30T22:47:00+01:00,[60],[7]
2019-12-30T22:55:00+01:00,"[60,60,60,60,60]","[18,55,21,70,45]"
2019-12-30T23:03:00+01:00,[60],[10]
2019-12-30T23:05:00+01:00,[60],[11]
2019-12-30T23:28:00+01:00,[60],[8]
2019-12-30T23:43:00+01:00,[60],[11]
2019-12-30T23:51:00+01:00,[60],[7]
2019-12-30T17:58:00+01:00,[60],[7]
2019-12-30T18:28:00+01:00,[60],[9]
2019-12-30T23:02:00+01:00,[60],[16]
2019-12-30T23:33:00+01:00,[60],[8]
2019-12-30T23:53:00+01:00,[60],[7]
2019-12-30T23:58:00+01:00,[60],[7]
2019-12-31T00:13:00+01:00,[60],[20]
2019-12-31T09:07:00+01:00,[60],[9]
2019-12-31T09:29:00+01:00,[60],[13]
2019-12-31T09:35:00+01:00,[60],[7]
2019-12-31T09:46:00+01:00,[60],[6]
2019-12-31T09:54:00+01:00,[60],[11]
2019-12-31T10:01:00+01:00,[60],[8]
2019-12-31T10:15:00+01:00,[60],[9]
2019-12-31T10:57:00+01:00,[60],[0]
2019-12-31T10:59:00+01:00,"[60,60,60]","[7,7,28]"
2019-12-31T11:23:00+01:00,"[60,60,60,60,60,60]","[19,10,60,114,99,40]"
2019-12-31T11:39:00+01:00,"[60,60,60]","[52,56,8]"
2019-12-31T11:44:00+01:00,"[60,60,60,60,60]","[56,24,101,118,18]"
2019-12-31T11:50:00+01:00,[60],[9]
2019-12-31T09:27:00+01:00,[60],[18]
2019-12-31T11:18:00+01:00,[60],[9]
2019-12-31T11:29:00+01:00,[60],[7]
2019-12-31T12:20:00+01:00,[60],[6]
2019-12-31T12:26:00+01:00,[60],[9]
2019-12-31T13:02:00+01:00,[60],[7]
2019-12-31T13:09:00+01:00,[60],[10]
2019-12-31T13:13:00+01:00,[60],[11]
2019-12-31T13:23:00+01:00,[60],[5]
2019-12-31T13:40:00+01:00,[60],[8]
2019-12-31T13:12:00+01:00,[60],[17]
2019-12-31T13:15:00+01:00,[60],[7]
2019-12-31T13:17:00+01:00,[60],[12]
2019-12-31T13:21:00+01:00,"[60,60]","[16,5]"
2019-12-31T14:35:00+01:00,[60],[6]
2019-12-31T14:36:00+01:00,[60],[10]
2019-12-31T14:38:00+01:00,[60],[10]
2019-12-31T14:41:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[72,109,95,108,110,109,97,110,111,110,111,97,105,35,12,14]"
2019-12-31T15:15:00+01:00,"[61,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[7,44,51,103,103,100,88,103,99,98,99,89,99,100,105,93,103,40]"
2019-12-31T16:00:00+01:00,[60],[7]
2019-12-31T16:07:00+01:00,[60],[6]
2019-12-31T16:11:00+01:00,[60],[23]
2019-12-31T16:15:00+01:00,[60],[9]
2019-12-31T16:22:00+01:00,[60],[11]
2019-12-31T16:28:00+01:00,"[60,60]","[29,11]"
2019-12-31T16:31:00+01:00,"[60,60]","[0,6]"
2019-12-31T16:38:00+01:00,[60],[7]
2019-12-31T16:40:00+01:00,[60],[19]
2019-12-31T17:27:00+01:00,[60],[6]
2019-12-31T17:41:00+01:00,[60],[14]
2019-12-31T17:01:00+01:00,"[60,60]","[13,20]"
2019-12-31T18:01:00+01:00,[60],[6]
2019-12-31T18:13:00+01:00,"[60,60]","[12,15]"
2019-12-31T19:47:00+01:00,"[60,60]","[6,21]"
2019-12-31T19:54:00+01:00,"[60,60]","[0,0]"
2019-12-31T19:58:00+01:00,"[60,60]","[6,9]"
2019-12-31T20:03:00+01:00,[60],[8]
2019-12-31T20:05:00+01:00,[60],[9]
2019-12-31T20:07:00+01:00,[60],[0]
2019-12-31T20:09:00+01:00,"[60,60]","[12,0]"
2019-12-31T20:16:00+01:00,[60],[0]
2019-12-31T20:18:00+01:00,[60],[0]
2019-12-31T20:22:00+01:00,"[60,60]","[0,11]"
2019-12-31T20:25:00+01:00,[60],[0]
2019-12-31T20:28:00+01:00,[60],[0]
2019-12-31T20:40:00+01:00,[60],[7]
2019-12-31T21:08:00+01:00,[60],[13]
2019-12-31T21:21:00+01:00,"[60,60]","[12,6]"
2019-12-31T21:41:00+01:00,[60],[6]
2019-12-31T22:02:00+01:00,"[60,60]","[9,6]"
2019-12-31T22:35:00+01:00,[60],[8]
2019-12-31T22:38:00+01:00,[60],[6]
2019-12-31T23:09:00+01:00,"[60,60,60]","[6,50,12]"
2019-12-31T23:14:00+01:00,[60],[17]
2019-12-31T23:17:00+01:00,"[60,60,60,60,60,60,60]","[7,0,0,13,0,0,0]"
2019-12-31T23:27:00+01:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2019-12-31T19:46:00+01:00,[60],[24]
2019-12-31T19:49:00+01:00,[60],[23]
2019-12-31T19:56:00+01:00,[60],[7]
