start,duration,value
2019-12-28T13:44:24+01:00,[60],[51.453748]
2019-12-28T13:44:31+01:00,[60],[51.453654]
2019-12-28T13:44:38+01:00,[60],[51.453558]
2019-12-28T13:44:47+01:00,[60],[51.453454]
2019-12-28T13:44:52+01:00,[60],[51.453357]
2019-12-28T13:44:58+01:00,[60],[51.453264]
2019-12-28T13:45:07+01:00,[60],[51.453171]
2019-12-28T13:45:12+01:00,[60],[51.453083]
2019-12-28T13:45:19+01:00,[60],[51.453003]
2019-12-28T13:45:25+01:00,[60],[51.452922]
2019-12-28T13:45:33+01:00,[60],[51.452846]
2019-12-28T13:45:39+01:00,[60],[51.452777]
2019-12-28T13:45:44+01:00,[60],[51.452724]
2019-12-28T13:45:49+01:00,[60],[51.452653]
2019-12-28T13:45:55+01:00,[60],[51.452566]
2019-12-28T13:46:02+01:00,[60],[51.452482]
2019-12-28T13:46:09+01:00,[60],[51.452384]
2019-12-28T13:46:22+01:00,[60],[51.452325]
2019-12-28T13:46:28+01:00,[60],[51.452356]
2019-12-28T13:46:33+01:00,[60],[51.452366]
2019-12-28T13:46:38+01:00,[60],[51.452378]
2019-12-28T13:46:46+01:00,[60],[51.452365]
2019-12-28T13:46:52+01:00,[60],[51.452332]
2019-12-28T13:46:56+01:00,[60],[51.452345]
2019-12-28T13:47:00+01:00,[60],[51.452372]
2019-12-28T13:47:04+01:00,[60],[51.452388]
2019-12-28T13:47:10+01:00,[60],[51.452389]
2019-12-28T13:47:15+01:00,[60],[51.45237]
2019-12-28T13:47:23+01:00,[60],[51.452333]
2019-12-28T13:47:32+01:00,[60],[51.452324]
2019-12-28T13:47:39+01:00,[60],[51.452364]
2019-12-28T13:47:44+01:00,[60],[51.452412]
2019-12-28T13:47:49+01:00,[60],[51.452464]
2019-12-28T13:47:56+01:00,[60],[51.452486]
2019-12-28T13:48:03+01:00,[60],[51.452485]
2019-12-28T13:48:09+01:00,[60],[51.452523]
2019-12-28T13:48:12+01:00,[60],[51.452578]
2019-12-28T13:48:15+01:00,[60],[51.45265]
2019-12-28T13:48:20+01:00,[60],[51.452712]
2019-12-28T13:48:26+01:00,[60],[51.452764]
2019-12-28T13:48:35+01:00,[60],[51.452786]
2019-12-28T13:48:43+01:00,[60],[51.452788]
2019-12-28T13:49:02+01:00,[60],[51.452707]
2019-12-28T13:49:10+01:00,[60],[51.452727]
2019-12-28T13:49:15+01:00,[60],[51.452719]
2019-12-28T13:49:24+01:00,[60],[51.452717]
2019-12-28T13:49:28+01:00,[60],[51.452715]
2019-12-28T13:49:32+01:00,[60],[51.452726]
2019-12-28T13:49:36+01:00,[60],[51.45275]
2019-12-28T13:49:41+01:00,[60],[51.452784]
2019-12-28T13:49:46+01:00,[60],[51.452821]
2019-12-28T13:49:54+01:00,[60],[51.452838]
2019-12-28T13:50:32+01:00,[60],[51.452928]
2019-12-28T13:50:36+01:00,[60],[51.452979]
2019-12-28T13:50:39+01:00,[60],[51.453032]
2019-12-28T13:50:43+01:00,[60],[51.453082]
2019-12-28T13:50:49+01:00,[60],[51.453131]
2019-12-28T13:50:54+01:00,[60],[51.453172]
2019-12-28T13:50:59+01:00,[60],[51.453218]
2019-12-28T13:51:04+01:00,[60],[51.45326]
2019-12-28T13:51:09+01:00,[60],[51.453277]
2019-12-28T13:51:14+01:00,[60],[51.453297]
2019-12-28T13:51:20+01:00,[60],[51.453301]
2019-12-28T13:51:25+01:00,[60],[51.453315]
2019-12-28T13:51:30+01:00,[60],[51.453333]
2019-12-28T13:51:36+01:00,[60],[51.45335]
2019-12-28T13:51:41+01:00,[60],[51.45336]
2019-12-28T13:51:47+01:00,[60],[51.453365]
2019-12-28T13:51:53+01:00,[60],[51.453367]
2019-12-28T13:51:59+01:00,[60],[51.453366]
2019-12-28T13:52:04+01:00,[60],[51.453371]
2019-12-28T13:52:05+01:00,[60],[51.453371]
2019-12-28T13:52:10+01:00,[60],[51.453387]
2019-12-28T13:52:15+01:00,[60],[51.453428]
2019-12-28T13:52:18+01:00,[60],[51.453492]
2019-12-28T13:52:22+01:00,[60],[51.45356]
2019-12-28T13:52:28+01:00,[60],[51.453625]
2019-12-28T13:52:39+01:00,[60],[51.453698]
2019-12-28T13:52:45+01:00,[60],[51.45378]
2019-12-28T13:52:49+01:00,[60],[51.453858]
2019-12-28T13:52:53+01:00,[60],[51.453959]
2019-12-28T13:52:56+01:00,[60],[51.454069]
2019-12-28T13:53:00+01:00,[60],[51.454158]
2019-12-28T13:53:08+01:00,[60],[51.45425]
2019-12-28T13:53:29+01:00,[60],[51.454164]
2019-12-28T13:53:49+01:00,[60],[51.454255]
2019-12-28T13:53:53+01:00,[60],[51.454309]
2019-12-28T13:54:04+01:00,[60],[51.454404]
2019-12-28T13:54:14+01:00,[60],[51.454425]
2019-12-28T13:54:23+01:00,[60],[51.454518]
2019-12-28T13:54:29+01:00,[60],[51.454614]
2019-12-28T13:54:32+01:00,[60],[51.454701]
2019-12-28T13:54:37+01:00,[60],[51.454788]
2019-12-28T13:54:41+01:00,[60],[51.454862]
2019-12-28T13:54:48+01:00,[60],[51.454946]
2019-12-28T13:54:57+01:00,[60],[51.455033]
2019-12-28T13:55:02+01:00,[60],[51.455103]
2019-12-28T13:55:09+01:00,[60],[51.455188]
2019-12-28T13:55:17+01:00,[60],[51.455266]
2019-12-28T13:55:26+01:00,[60],[51.455361]
2019-12-28T13:55:33+01:00,[60],[51.455428]
2019-12-28T13:55:38+01:00,[60],[51.45544]
2019-12-28T13:55:46+01:00,[60],[51.455397]
2019-12-28T13:55:55+01:00,[60],[51.455394]
2019-12-28T13:55:58+01:00,[60],[51.455409]
2019-12-28T13:56:03+01:00,[60],[51.455465]
2019-12-28T13:56:10+01:00,[60],[51.455532]
2019-12-28T13:56:16+01:00,[60],[51.455588]
2019-12-28T13:59:22+01:00,[60],[51.455497]
2019-12-28T13:59:37+01:00,[60],[51.455516]
2019-12-28T13:59:52+01:00,[60],[51.455606]
2019-12-28T14:05:17+01:00,[60],[51.455503]
2019-12-28T14:16:13+01:00,[60],[51.455635]
2019-12-28T14:25:34+01:00,[60],[51.455486]
2019-12-28T14:35:31+01:00,[60],[51.455542]
2019-12-28T14:38:19+01:00,[60],[51.455654]
2019-12-28T14:38:37+01:00,[60],[51.455535]
2019-12-28T14:43:56+01:00,[60],[51.456029]
2019-12-28T14:54:01+01:00,[60],[51.455493]
2019-12-28T15:11:53+01:00,[60],[51.455569]
2019-12-28T15:27:05+01:00,[60],[51.456029]
2019-12-28T15:37:10+01:00,[60],[51.455486]
2019-12-28T15:47:13+01:00,[60],[51.455581]
2019-12-28T15:57:17+01:00,[60],[51.455486]
2019-12-28T16:07:20+01:00,[60],[51.45563]
2019-12-28T16:26:54+01:00,[60],[51.455503]
2019-12-28T16:27:29+01:00,[60],[51.455579]
2019-12-28T17:18:39+01:00,[60],[51.455429]
2019-12-28T17:29:01+01:00,[60],[51.455654]
2019-12-28T17:39:05+01:00,[60],[51.455516]
2019-12-28T17:58:10+01:00,[60],[51.455497]
2019-12-28T18:04:26+01:00,[60],[51.455654]
2019-12-28T18:15:13+01:00,[60],[51.455515]
2019-12-28T18:17:31+01:00,[60],[51.455539]
2019-12-28T18:17:55+01:00,[60],[51.455697]
2019-12-28T18:18:22+01:00,[60],[51.455788]
2019-12-28T18:18:27+01:00,[60],[51.455874]
2019-12-28T18:18:30+01:00,[60],[51.455955]
2019-12-28T18:18:33+01:00,[60],[51.456024]
2019-12-28T18:18:38+01:00,[60],[51.456072]
2019-12-28T18:18:45+01:00,[60],[51.456101]
2019-12-28T18:18:52+01:00,[60],[51.456166]
2019-12-28T18:18:58+01:00,[60],[51.456226]
2019-12-28T18:19:07+01:00,[60],[51.45628]
2019-12-28T18:19:18+01:00,[60],[51.456358]
2019-12-28T18:19:28+01:00,[60],[51.456438]
2019-12-28T18:19:38+01:00,[60],[51.456507]
2019-12-28T18:19:48+01:00,[60],[51.456775]
2019-12-28T18:19:53+01:00,[60],[51.456029]
2019-12-28T18:19:58+01:00,[60],[51.456976]
2019-12-28T18:20:13+01:00,[60],[51.458427]
2019-12-28T18:20:18+01:00,[60],[51.456414]
2019-12-28T18:20:54+01:00,[60],[51.458099]
2019-12-28T18:21:03+01:00,[60],[51.456029]
2019-12-28T18:21:25+01:00,[60],[51.456507]
2019-12-28T18:21:29+01:00,[60],[51.456579]
2019-12-28T18:22:00+01:00,[60],[51.456476]
2019-12-28T18:22:04+01:00,[60],[51.456371]
2019-12-28T18:22:14+01:00,[60],[51.456288]
2019-12-28T18:22:17+01:00,[60],[51.456231]
2019-12-28T18:22:23+01:00,[60],[51.456191]
2019-12-28T18:22:31+01:00,[60],[51.456159]
2019-12-28T18:22:38+01:00,[60],[51.456105]
2019-12-28T18:22:44+01:00,[60],[51.456034]
2019-12-28T18:22:49+01:00,[60],[51.45597]
2019-12-28T18:22:55+01:00,[60],[51.455901]
2019-12-28T18:22:58+01:00,[60],[51.455823]
2019-12-28T18:23:18+01:00,[60],[51.45573]
2019-12-28T18:23:52+01:00,[60],[51.455562]
2019-12-28T18:25:00+01:00,[60],[51.455664]
2019-12-28T18:26:04+01:00,[60],[51.456029]
2019-12-28T18:26:30+01:00,[60],[51.455486]
2019-12-28T18:27:00+01:00,[60],[51.455621]
2019-12-28T20:15:23+01:00,[60],[51.456029]
2019-12-28T20:23:01+01:00,[60],[51.455571]
2019-12-28T20:33:03+01:00,[60],[51.455547]
2019-12-28T20:53:22+01:00,[60],[51.455631]
2019-12-28T21:03:24+01:00,[60],[51.455507]
2019-12-28T21:34:09+01:00,[60],[51.455654]
2019-12-28T21:54:32+01:00,[60],[51.455486]
2019-12-28T23:13:57+01:00,[60],[51.455557]
2019-12-28T23:14:02+01:00,[60],[51.455469]
2019-12-28T23:14:58+01:00,[60],[51.455482]
2019-12-28T23:29:34+01:00,[60],[51.45553]
2019-12-28T23:29:40+01:00,[60],[51.455487]
2019-12-28T23:41:43+01:00,[60],[51.455604]
2019-12-28T23:46:41+01:00,[60],[51.455508]
2019-12-28T23:46:55+01:00,[60],[51.455593]
2019-12-28T23:49:44+01:00,[60],[51.455505]
2019-12-28T12:45:21+01:00,[60],[51.456337]
2019-12-28T12:45:26+01:00,[60],[51.456478]
2019-12-28T12:45:36+01:00,[60],[51.456337]
2019-12-28T12:45:41+01:00,[60],[51.456478]
2019-12-28T12:46:23+01:00,[60],[51.456337]
2019-12-28T12:46:27+01:00,[60],[51.456449]
2019-12-28T12:46:54+01:00,[60],[51.456538]
2019-12-28T12:47:35+01:00,[60],[51.456337]
2019-12-28T12:47:39+01:00,[60],[51.456484]
2019-12-28T12:50:14+01:00,[60],[51.456337]
2019-12-28T12:50:19+01:00,[60],[51.456478]
