start,duration,value
2019-12-28T13:44:24+01:00,[60],[7.012211]
2019-12-28T13:44:31+01:00,[60],[7.012205]
2019-12-28T13:44:38+01:00,[60],[7.012219]
2019-12-28T13:44:47+01:00,[60],[7.012205]
2019-12-28T13:44:52+01:00,[60],[7.012179]
2019-12-28T13:44:58+01:00,[60],[7.012177]
2019-12-28T13:45:07+01:00,[60],[7.012187]
2019-12-28T13:45:12+01:00,[60],[7.012245]
2019-12-28T13:45:19+01:00,[60],[7.01233]
2019-12-28T13:45:25+01:00,[60],[7.012426]
2019-12-28T13:45:33+01:00,[60],[7.01253]
2019-12-28T13:45:39+01:00,[60],[7.012641]
2019-12-28T13:45:44+01:00,[60],[7.012774]
2019-12-28T13:45:49+01:00,[60],[7.01292]
2019-12-28T13:45:55+01:00,[60],[7.012995]
2019-12-28T13:46:02+01:00,[60],[7.01305]
2019-12-28T13:46:09+01:00,[60],[7.013056]
2019-12-28T13:46:22+01:00,[60],[7.013177]
2019-12-28T13:46:28+01:00,[60],[7.01333]
2019-12-28T13:46:33+01:00,[60],[7.01348]
2019-12-28T13:46:38+01:00,[60],[7.01363]
2019-12-28T13:46:46+01:00,[60],[7.0138]
2019-12-28T13:46:52+01:00,[60],[7.013937]
2019-12-28T13:46:56+01:00,[60],[7.014081]
2019-12-28T13:47:00+01:00,[60],[7.01424]
2019-12-28T13:47:04+01:00,[60],[7.014382]
2019-12-28T13:47:10+01:00,[60],[7.014529]
2019-12-28T13:47:15+01:00,[60],[7.014671]
2019-12-28T13:47:23+01:00,[60],[7.014813]
2019-12-28T13:47:32+01:00,[60],[7.014957]
2019-12-28T13:47:39+01:00,[60],[7.015095]
2019-12-28T13:47:44+01:00,[60],[7.015218]
2019-12-28T13:47:49+01:00,[60],[7.015346]
2019-12-28T13:47:56+01:00,[60],[7.015486]
2019-12-28T13:48:03+01:00,[60],[7.015644]
2019-12-28T13:48:09+01:00,[60],[7.015793]
2019-12-28T13:48:12+01:00,[60],[7.015908]
2019-12-28T13:48:15+01:00,[60],[7.016014]
2019-12-28T13:48:20+01:00,[60],[7.016155]
2019-12-28T13:48:26+01:00,[60],[7.016276]
2019-12-28T13:48:35+01:00,[60],[7.01642]
2019-12-28T13:48:43+01:00,[60],[7.016586]
2019-12-28T13:49:02+01:00,[60],[7.016494]
2019-12-28T13:49:10+01:00,[60],[7.016637]
2019-12-28T13:49:15+01:00,[60],[7.016793]
2019-12-28T13:49:24+01:00,[60],[7.016942]
2019-12-28T13:49:28+01:00,[60],[7.017087]
2019-12-28T13:49:32+01:00,[60],[7.017237]
2019-12-28T13:49:36+01:00,[60],[7.017386]
2019-12-28T13:49:41+01:00,[60],[7.017533]
2019-12-28T13:49:46+01:00,[60],[7.017669]
2019-12-28T13:49:54+01:00,[60],[7.017854]
2019-12-28T13:50:32+01:00,[60],[7.017849]
2019-12-28T13:50:36+01:00,[60],[7.018001]
2019-12-28T13:50:39+01:00,[60],[7.01815]
